date,ticker,open_price,price,Low,High,close_price,volume,VIX,daily_return,volatility_5d,MA50,RSI,drawdown,trend_strength,regime,past_7_days
2019-01-01,HDFC,1844.8659983956395,1844,1503.21379683568,1673.0253734799992,1606.7539632146684,2081069.8210148332,24.932912004043388,0.1908609647279138,0.5098570090255383,1626.8529536959463,50.00520701744972,0.0099556849570176,0.0557330978977186,0,
2019-01-01,ICICIBANK,994.6875511231494,994,688.9553450650872,861.5245627991284,902.2958555834888,3475208.4618545715,21.316041369076174,-0.2502105852974126,0.6150040585558655,1593.578058089196,50.0049590604444,-0.4440069531959074,-0.4027216425353988,0,
2019-01-01,INFY,1698.029908671037,1698,1538.2918252994011,1431.7827455965548,1623.3686998401754,1587852.490020795,25.737526907292317,0.80979982375008,0.5655274651060533,1665.3679097833208,49.99917651767521,-0.1079779251725566,-0.1692026587366705,0,
2019-01-01,RELIANCE,2698.0863057401907,2698,2433.589474479514,2352.783872054445,2471.2335245277404,1128598.0208886038,30.758202249754707,0.9033457116131636,0.7078333601501317,1622.572625951595,49.99511264765695,-0.0054194700377425,0.4985489937598646,1,
2019-01-01,SBI,608.8501216382069,608,227.5783091182916,820.1501313800792,557.6317425333028,3259886.788516982,20.78691732166612,-0.7708622162914026,0.5714059715626534,1635.8010868710808,49.99791468425671,-0.7677617067638765,-0.6123770362171659,0,
2019-01-01,TCS,3746.255591245876,3746,3687.88388856172,3908.234826673233,3680.8900136854254,3238010.4684605096,20.620606587341214,5.009739792207914,2.433161973747348,1681.912985606641,49.99345371123582,-0.0189097811663231,1.2368541410443836,0,
2019-01-01,WIPRO,606.1138234645789,606,368.26148984101286,479.3711092996065,562.1274579378145,4976000.576491559,31.548339476449403,-0.9574180243553602,2.48037852453973,1723.164776930943,50.00754862460515,-0.8776058226510619,-0.7367303441260886,0,
2019-01-02,HDFC,1686.3556684862406,1686,1512.5998110539413,1759.11818647355,1656.602584638514,4925639.238886167,26.244417903923896,2.2595996856260125,2.517492271065896,1596.7814315067365,49.99798773985909,-0.5569223442960399,0.1013002881615559,0,
2019-01-02,ICICIBANK,873.1830805175243,873,1049.5833081822686,943.4116435962826,1066.1346450806395,2626678.2274846174,19.151164050381677,-0.6092162280182529,2.7000049371329364,1650.208799797433,50.00003070559766,-0.7448323344646537,-0.3575486001853128,0,
2019-01-02,INFY,1485.59441849754,1485,1340.353244746065,1322.741007403583,1505.2361109134358,3130377.1157988594,24.94632193786681,0.8179715046420787,2.5110834550678067,1606.769928975261,49.99568659770571,-0.5892072684010073,-0.052473624834786,0,
2019-01-02,RELIANCE,2314.986552579207,2314,2553.5029760085267,2296.926829107249,2263.462374817586,2840974.9258943805,19.710691498333865,0.3533726498027745,1.3198148161171142,1642.4668823181755,50.0042435139157,-0.3580953798464421,0.4833981190324131,0,
2019-01-02,SBI,433.0495254949311,433,712.2222467185819,747.9668083257494,727.5654001741177,3748437.167399305,19.523302342426096,-0.5544024513228808,1.3578969333123614,1615.985689035865,50.00314666906929,-0.8499904948135849,-0.582893641437384,0,
2019-01-02,TCS,3741.937265721616,3741,3562.1610359013725,3896.52526410317,3720.3347540462632,1094493.1754584354,24.071600853576477,5.169930398103443,2.373052445375164,1626.2791096667063,50.0046589509395,0.0112522553557857,1.3021921751717374,0,
2019-01-02,WIPRO,496.2221621422085,496,421.3051361152753,621.3404871345176,359.58003992236974,1751073.6370962486,12.152738033527262,-0.5092841061400809,2.473129723154508,1609.6022266650732,49.996998063207286,-0.8712432014685657,-0.7620032408196576,0,
2019-01-03,HDFC,1584.9288045047026,1584,1446.7578533950775,1680.1144273460725,1643.067899974241,3451283.165437895,12.25973315175242,2.159577402779233,2.3690021032147865,1672.4988679438989,50.01114945017763,-0.5435835473077455,-0.0077931280355919,1,
2019-01-03,ICICIBANK,1029.1428674277222,1029,784.5068452507129,1129.835959773933,1015.7210966257012,2372191.38362328,18.83470270570057,-0.3210365796884347,2.5684863502117308,1662.9253781705972,50.05897036880072,-0.7579178859675288,-0.4428635746689802,0,
2019-01-03,INFY,1507.7748902927892,1507,1411.2581291083495,1482.5784147097395,1369.071814347246,5256570.806491683,15.611481753149024,0.5522611148594162,2.4602840836144777,1642.5249337049522,49.990464095197815,-0.6139882476456109,-0.1664603616559413,0,
2019-01-03,RELIANCE,2411.966310959456,2411,2489.9301148510126,2574.3034645499106,2476.2866741293237,4720141.244346774,23.61415515039503,0.6648949763065681,1.35120019126867,1684.7965790363326,50.019950196195104,-0.3253062656409164,0.5207801471099728,0,
2019-01-03,SBI,673.1323394628512,673,614.6380592433117,540.2248266314301,569.0774694282145,2587509.4220458297,16.78250911847315,-0.6477940490667176,1.1961320993099571,1636.325195998747,50.03692758785792,-0.8386378707024443,-0.6235024053683937,0,
2019-01-03,TCS,3471.380622335538,3471,3638.2761621532327,3534.860363428926,3722.041045740965,2212226.0358090703,13.44217416474044,5.171549617828533,2.31406312436116,1596.2664792529845,50.0915372582393,0.0068880088040136,1.2441411240741105,0,
2019-01-03,WIPRO,599.0128963704171,599,355.34622746775733,658.800516481677,524.528454226045,3231820.778766992,31.117838888499183,-0.8995640778490199,2.3972472982192525,1627.398402120686,50.05313904141593,-0.8811918283849123,-0.786982689110862,0,
2019-01-04,HDFC,1593.357060746958,1593,1480.0757562190977,1801.1419529692644,1521.7854067772096,2989843.359447539,20.894056975192505,2.3081997320367176,2.4972451331183443,1661.6602609934466,49.95856619121455,-0.5554103743730769,0.0347781379903464,0,
2019-01-04,ICICIBANK,942.095598514662,942,821.6493774074916,1025.1677598677834,730.280316351623,4916201.166112329,22.417918720444792,-0.2841855403001851,2.6670525247828945,1594.8832171591423,50.08760789230346,-0.7531590822267539,-0.4169854699024861,0,
2019-01-04,INFY,1608.284366913217,1608,1371.654580787572,1615.090945353308,1513.1178240281674,3567062.88907992,13.466380267204762,0.5751774008595238,2.3596360482901995,1618.9463204026615,49.95082537307406,-0.6160843748375553,-0.0914489592818457,0,
2019-01-04,RELIANCE,2522.714721096907,2522,2664.5111362999155,2351.268812386014,2648.287452571253,2546790.479290656,18.50688375970031,0.8870741979729881,1.3223043280344895,1599.0824712685023,50.17160435065982,-0.3376191672756662,0.4468642280387117,0,
2019-01-04,SBI,579.9714469717823,579,702.6588256074673,555.8196895402625,786.8530757153807,1540485.070874354,22.37024916796177,-0.4887171308481625,1.194990947065184,1654.552308154288,50.02350757796232,-0.8382456072231119,-0.6104719228050078,0,
2019-01-04,TCS,3723.2781922655063,3723,3618.180008456484,3802.9114415828894,3703.33059044752,2645206.2546040644,15.20682170616486,5.126930691659156,2.383502468836087,1657.7966296199836,50.070180345104106,-0.0032442145511219,1.2863061422167357,0,
2019-01-04,WIPRO,430.6305217760424,430,320.69308951170564,600.2054474664658,676.1513675835379,1468804.722252726,24.06466364039306,-0.9355976283015978,2.226119455815321,1633.3345946197082,50.02811654803054,-0.8471013288850647,-0.7151039668348566,0,
2019-01-05,HDFC,1498.027380993968,1498,1786.6568186427446,1478.9529478936704,1560.1217188585108,4947180.030230823,17.74466231635609,2.147592741768508,2.3449599524086,1556.9432824335363,49.93447023110802,-0.5681293669203139,0.001237785552696,0,
2019-01-05,ICICIBANK,917.3524426105266,917,1206.551919487607,1100.8678076255096,925.7415823251764,3439720.866835177,19.60544747488559,-0.1679143090969563,2.5132826186750186,1621.893114622535,50.06099816201533,-0.7435656043310759,-0.3838627158992359,0,
2019-01-05,INFY,1813.9034408454868,1813,1531.2780668407229,1290.3542112861478,1534.8863262261789,1102306.7223463706,18.51797713771765,0.3651259394249408,2.298676663416733,1710.1125725634338,49.96276319543503,-0.6125762054247285,-0.064581020204973,0,
2019-01-05,RELIANCE,2583.979227229252,2583,2498.4236867907925,2379.155845059588,2743.191194189179,3792798.578698355,33.32415469061764,0.6340730868965984,1.075017595988689,1594.5894533566764,50.14112321772432,-0.3140932733679888,0.5986495635712625,0,
2019-01-05,SBI,762.3621481276042,762,460.3990347799318,799.021280862311,548.9974661469296,4533956.58241247,22.264446534126645,-0.9948914916171534,1.067095284176404,1632.4015565068676,49.979974643776885,-0.8079777754746776,-0.6418102855914048,0,
2019-01-05,TCS,3884.451892788065,3884,3669.239134128784,3859.991154654997,3644.951302775936,2791116.417059865,15.660884604145824,5.024233474541744,2.4534665672290203,1637.7827051122142,50.10961700483509,0.0149730926697154,1.320273872311028,0,
2019-01-05,WIPRO,235.74671823458075,235,623.1612239586459,498.0564352003809,379.14924824574894,4562586.740232594,26.609714720422463,-0.7936023951133235,2.3761580705329943,1663.6533454266316,49.971386189730936,-0.8858631032255289,-0.7719176051536166,0,
2019-01-06,HDFC,1902.384462878984,1902,1496.8992708790906,1544.9541074300523,1568.314002730942,1791794.0431043964,14.45540841273433,2.1101445731092654,2.492713832810223,1604.3831463577912,49.92568998042524,-0.5206210133707762,0.0610540602404599,0,
2019-01-06,ICICIBANK,944.6218360279825,944,938.20972757541,892.8798413002366,721.033210110586,3327117.811214189,23.456118738170183,-0.5486422796392426,2.5947761064958788,1610.953545501009,50.0132632098237,-0.7508641097866545,-0.3834387354607131,0,
2019-01-06,INFY,1508.401417409675,1508,1403.463426649441,1326.877970611219,1356.2669638979569,2246056.7446063105,11.83410052439801,0.3112642808230259,2.506598343661611,1547.574948905257,49.94106347624933,-0.628560873733213,-0.0941009012404495,0,
2019-01-06,RELIANCE,2639.0431265268357,2639,2606.9838802060817,2623.7376209461204,2370.341172234286,2785863.608083789,14.287579871903326,0.6403047944128362,1.209410980087629,1678.6005764187776,49.94549404934395,-0.3373855282675684,0.5176265136823058,0,
2019-01-06,SBI,379.2444639529069,379,540.9219579376036,561.1077424465254,561.3163231246075,4897276.1152796205,23.27970245957717,-0.79280590524421,1.1240655235032635,1717.6490488389377,49.98671208285086,-0.8325596217839067,-0.6054283754598048,0,
2019-01-06,TCS,3671.5146712088153,3671,4028.534167003774,3871.8996559730977,3737.104238601549,1393008.596733204,26.81418138460694,4.885486492997675,2.2238145131799247,1632.8355400308585,50.1536441722085,-0.010609950056239,1.3082306633835477,0,
2019-01-06,WIPRO,430.5131243735599,430,429.6833098744723,476.9173989962477,715.2621279205063,3734227.1512376834,22.91970352505959,-0.6705506490451548,2.526666893794774,1580.2383696864972,49.99933195657472,-0.8879418577325437,-0.6505112047086047,0,
2019-01-07,HDFC,1679.4296195244333,1679,1469.0963321949675,1639.92427788776,1855.124635232028,3795650.275319643,21.53802417536457,2.2275587072538423,2.44635201468597,1522.615298735646,50.02402192188856,-0.5466975615156777,0.008387980888271,0,
2019-01-07,ICICIBANK,867.4562870435605,867,1081.452978489417,949.1582481129118,993.1363466791056,3941793.9840207607,20.18745258626012,-0.3911873801876991,2.643312201372371,1646.1692574623678,50.01174084081807,-0.7243303092554558,-0.4423606980760936,0,
2019-01-07,INFY,1163.9530966660768,1163,1280.0938223988671,1241.472979183257,1612.3430457167085,2176979.336744623,13.008471101909471,0.2853641565039506,2.5834584205584634,1625.1017688508236,49.93181858495837,-0.569294810069387,-0.2015909950330921,0,
2019-01-07,RELIANCE,2441.337507433727,2441,2591.73271002436,2469.8920665771607,2409.358002835904,3149658.334495594,17.97105694738778,0.8193746990201213,1.187241257041581,1556.8860482927694,50.06159596970692,-0.3008209315382942,0.6260178513023832,0,
2019-01-07,SBI,824.7939522363379,824,620.6708982078344,871.1783389002225,790.8332446641398,2718634.202948852,19.443891997274665,-0.7531201268375011,1.3112551347554964,1609.2277376955703,50.02919684972981,-0.8162821310217001,-0.582144831168281,0,
2019-01-07,TCS,3662.5770627636543,3662,3871.4333306524736,3934.960352527165,3910.1617847673415,5157061.022591446,28.213378402805432,5.139825798405758,2.395086800062725,1635.4478031617728,49.910495304964,-0.0211767394112294,1.3221707137909948,0,
2019-01-07,WIPRO,326.300191163883,326,406.57300211315976,782.8774189395328,542.5055834998649,1223352.3082636036,24.249119558735003,-1.1041905344462917,2.423256609548401,1556.4249829110993,50.01442759456895,-0.8653053207085274,-0.7050638474451998,0,
2019-01-08,HDFC,1785.235778674651,1785,1559.5239955072043,1747.5256321519407,1591.3249148398415,5180592.287846404,12.166307773637111,2.058702412897214,2.4395662459841074,1584.6090142949606,49.95164574240977,-0.5901619666042459,-0.0196173265393665,0,1766.2857146594322
2019-01-08,ICICIBANK,934.4527862299346,934,969.67142157049,992.98370771124,973.910591143044,4809907.204924577,24.182491808983244,-0.2902156117112545,2.5734913919848275,1612.3715069614332,49.96156628974067,-0.7452417836711133,-0.433041572867404,0,1074.0036627983195
2019-01-08,INFY,1529.6561012551365,1529,1611.6940765459262,1538.702604295302,1479.2212102951346,1990041.236077821,20.27873089061314,0.4913265681106646,2.476017539449978,1702.8291927361038,50.02822232745061,-0.6211117048491956,-0.0415131940467856,0,1331.5646082649305
2019-01-08,RELIANCE,2630.6657992305213,2630,2670.865210423066,2486.6401994008925,2499.314525041469,3974644.253195271,17.745301106689222,0.8519878416975888,1.1961476691886146,1657.3714596709606,50.20267007844722,-0.3324669973360418,0.5390641335313324,0,2388.8483446756004
2019-01-08,SBI,638.9299772973799,638,617.4911060141296,620.1826196931938,720.8629149004802,3092646.659371921,25.62132790254401,-0.7455002277342195,1.2805083673158535,1619.3773139600034,50.04374263850888,-0.8440507873359961,-0.6730037042270123,0,739.3742095282373
2019-01-08,TCS,3900.515457321405,3900,3590.933700295586,3834.866348813966,3789.2585791701017,4558220.634911541,28.13839413241173,5.040139934172938,2.3099689019786203,1657.4476124332327,49.94440186387541,-0.0021962219395739,1.2843850117606244,0,3691.82898553082
2019-01-08,WIPRO,623.6063678765901,623,520.9295513780576,265.8946907146393,533.6003798304287,2009359.9486551576,27.18168888254252,-0.9447303732022674,2.3635321545067374,1561.7521302717496,49.99971692890304,-0.8671680881419889,-0.7437901876579736,0,500.9577717089344
2019-01-09,HDFC,1497.4208946973026,1497,1794.8082015790717,1714.3478578512754,1687.5282161986515,4773027.330534039,16.608662369606897,2.257663137540217,2.4563001451951147,1671.1741167484377,50.00448061418438,-0.5881701122175536,0.0137224457928817,0,1631.0321907755192
2019-01-09,ICICIBANK,848.4492900375635,848,813.0234372009998,910.631503278548,978.6456941050776,1939500.3887846104,20.3729113385037,-0.2247708785136173,2.6122509115634958,1636.4926778097545,49.9286671866164,-0.7399969332093916,-0.3744365733565344,0,880.8886228800509
2019-01-09,INFY,1411.0055905568,1411,1611.6021867899683,1464.8446293136924,1502.2855803421542,2160776.5249161813,24.36023075899181,0.5048848158202965,2.3142753868343244,1647.7132051347558,50.08456301805078,-0.6262447944843006,-0.0951139019458096,0,1501.0120925856827
2019-01-09,RELIANCE,2411.263070919955,2411,2710.8522824706647,2428.731984047128,2550.614705216197,5239340.419451362,27.912532936126105,0.7519625203637696,1.3056974015458729,1598.5693450468348,50.06116033886165,-0.3264181854816265,0.5918894225311421,0,2570.985144139521
2019-01-09,SBI,517.4205029975867,517,632.4416603240115,402.3824885769294,351.7494426394261,1203273.358292557,19.43698037581824,-0.580665331219949,1.2545942311011635,1553.8193064487598,49.99263365545356,-0.8386771553463684,-0.5900841521597976,0,762.3099006482814
2019-01-09,TCS,3690.026526968434,3690,3593.6614032999405,3695.6199270290663,3852.544547359307,2213369.5752614667,20.881642867476035,4.893316036517974,2.348622964838441,1694.306686677037,49.87716692095866,-0.0279073038201228,1.1734342703331395,0,3892.065167262459
2019-01-09,WIPRO,590.2322957820667,590,295.3538934566626,200.5557421648072,228.40362488208297,4177703.978159096,15.337596691740286,-0.9612471144450164,2.484267238212363,1602.3295280493835,49.98415458564736,-0.880194005595107,-0.7694414841858015,0,463.0892232123028
2019-01-10,HDFC,1265.7712374629948,1265,1925.2366958262603,1700.8922726251794,1470.7427532420438,2355815.3839179664,15.168033849020349,2.6712356571601554,2.477430772184179,1668.2560354668287,50.02673225775026,-0.5735148293285959,0.0124295898601901,0,1879.8392108325884
2019-01-10,ICICIBANK,753.2632540702334,753,950.4635814884545,915.2503102408853,919.4249733805292,1897790.6829602108,27.047346690690137,-0.3119490547753684,2.602182470577902,1540.0395268447342,49.96094834585556,-0.7275364600392905,-0.4045242197681941,0,1130.4436200146556
2019-01-10,INFY,1351.6592190904316,1351,1665.5459284320384,1387.3917008923922,1768.6183260259795,2786824.7035906524,30.1406765698806,0.6282374437152735,2.338435517597574,1672.91173169264,49.99284438880769,-0.6193491501962822,-0.1402750036826999,0,1562.2102834678872
2019-01-10,RELIANCE,2551.7303580542384,2551,2539.5112632082464,2721.9086865530226,2455.313568918343,3198018.874864433,21.895557415461717,0.8629052151149328,1.1644858891519054,1717.3129420020914,50.01541808499412,-0.3491806365843536,0.5149508790026565,0,2393.5647039208948
2019-01-10,SBI,704.2058442296507,704,870.536112353507,341.2116371636467,658.5972436289286,3065569.541784877,27.703434998521317,-0.668165864847765,1.1808616348986818,1583.8272753766028,49.99138776660351,-0.8282190173017768,-0.6022273695342095,0,673.5957161177951
2019-01-10,TCS,3655.41264337131,3655,3512.7134169310984,3858.667896941347,3725.085138959406,1980823.111549621,24.097280479021308,4.95358356365734,2.24144707732054,1762.6929374307647,49.90957723299408,-0.0253031258471985,1.1790620790595292,0,3656.1070584464974
2019-01-10,WIPRO,609.4486139736474,609,500.4155593306447,405.3964295400218,694.6380962358244,4024344.548792133,18.208958517254977,-1.145898288729559,2.264435301358686,1578.6226872272089,49.98348817806938,-0.8873382139612969,-0.685280976173163,0,849.6841928705699
